,cfile,RvsdgConstructionTime[ns],#RvsdgNodes,#PointsToGraphNodes,#PointsToGraphAllocaNodes,#PointsToGraphDeltaNodes,#PointsToGraphImportNodes,#PointsToGraphLambdaNodes,#PointsToGraphMallocNodes,#PointsToGraphMemoryNodes,#PointsToGraphRegisterNodes,#PointsToGraphEdges,AndersenAnalysisTimer[ns],AndersenSetBuildingTimer[ns],AndersenOVSTimer[ns],AndersenWorklistTimer[ns],PointsToGraphConstructionTimer[ns],#SimpleAllocas,#NonReentrantAllocas,#ExtModRefSets,#ExtModRefCompressed,#ExtModRefKept,#LocalModRefSets,#LocalModRefKept,CallGraphTimer[ns],AllocasDeadInSccsTimer[ns],SimpleAllocasSetTimer[ns],NonReentrantAllocaSetsTimer[ns],CreateExternalModRefSetTimer[ns],AnnotationTimer[ns],SolvingTimer[ns],ExternalCompactionTimer[ns],#IntraProceduralRegions,#TotalAllocaStateArguments,#TotalMallocStateArguments,#TotalDeltaStateArguments,#TotalImportStateArguments,#TotalLambdaStateArguments,#TotalExternalStateArguments,#TotalNonEscapedStateArguments,#MaxMemoryStateArguments,#MaxNonEscapedMemoryStateArguments,#LoadOperations,#TotalAllocaStatesThroughLoad,#TotalMallocStatesThroughLoad,#TotalDeltaStatesThroughLoad,#TotalImportStatesThroughLoad,#TotalLambdaStatesThroughLoad,#TotalExternalStatesThroughLoad,#TotalNonEscapedStatesThroughLoad,#MaxMemoryStatesThroughLoad,#MaxNonEscapedMemoryStatesThroughLoad,#StoreOperations,#TotalAllocaStatesThroughStore,#TotalMallocStatesThroughStore,#TotalDeltaStatesThroughStore,#TotalImportStatesThroughStore,#TotalLambdaStatesThroughStore,#TotalExternalStatesThroughStore,#TotalNonEscapedStatesThroughStore,#MaxMemoryStatesThroughStore,#MaxNonEscapedMemoryStatesThroughStore,#CallEntryMergeOperations,#TotalAllocaStatesIntoCallEntryMerge,#TotalMallocStatesIntoCallEntryMerge,#TotalDeltaStatesIntoCallEntryMerge,#TotalImportStatesIntoCallEntryMerge,#TotalLambdaStatesIntoCallEntryMerge,#TotalExternalStatesIntoCallEntryMerge,#TotalNonEscapedStatesIntoCallEntryMerge,#MaxMemoryStatesIntoCallEntryMerge,#MaxNonEscapedMemoryStatesIntoCallEntryMerge,MemoryStateEncodingTime[ns],#TotalLoads,#LoadsForwarded,SvfTracingTime[ns],SvfForwardingTime[ns],StoreValueForwardingTime[ns],TransformationPass-000-RvsdgTreePrinter-#RvsdgNodesBefore,TransformationPass-001-PredicateCorrelation-#RvsdgNodesBefore,TransformationPass-002-CommonNodeElimination-#RvsdgNodesBefore,TransformationPass-003-InvariantValueRedirection-#RvsdgNodesBefore,TransformationPass-004-DeadNodeElimination-#RvsdgNodesBefore,TransformationPass-005-RvsdgTreePrinter-#RvsdgNodesBefore,TransformationPass-006-PointsToAnalysisStateEncoder-#RvsdgNodesBefore,TransformationPass-007-RvsdgTreePrinter-#RvsdgNodesBefore,TransformationPass-008-StoreValueForwarding-#RvsdgNodesBefore,TransformationPass-009-RvsdgTreePrinter-#RvsdgNodesBefore,TransformationPass-010-CommonNodeElimination-#RvsdgNodesBefore,TransformationPass-011-InvariantValueRedirection-#RvsdgNodesBefore,TransformationPass-012-NodeReduction-#RvsdgNodesBefore,TransformationPass-013-DeadNodeElimination-#RvsdgNodesBefore,TransformationPass-014-RvsdgTreePrinter-#RvsdgNodesBefore,#RvsdgNodesAfterSequence,OptimizationTime[ns],TransformationPass-000-RvsdgTreePrinter-Timer[ns],TransformationPass-001-PredicateCorrelation-Timer[ns],TransformationPass-002-CommonNodeElimination-Timer[ns],TransformationPass-003-InvariantValueRedirection-Timer[ns],TransformationPass-004-DeadNodeElimination-Timer[ns],TransformationPass-005-RvsdgTreePrinter-Timer[ns],TransformationPass-006-PointsToAnalysisStateEncoder-Timer[ns],TransformationPass-007-RvsdgTreePrinter-Timer[ns],TransformationPass-008-StoreValueForwarding-Timer[ns],TransformationPass-009-RvsdgTreePrinter-Timer[ns],TransformationPass-010-CommonNodeElimination-Timer[ns],TransformationPass-011-InvariantValueRedirection-Timer[ns],TransformationPass-012-NodeReduction-Timer[ns],TransformationPass-013-DeadNodeElimination-Timer[ns],TransformationPass-014-RvsdgTreePrinter-Timer[ns],RvsdgDestructionTime[ns],Tree4-NumAllocaNodes,Tree4-NumStoreNodes,Tree4-NumLoadNodes,Tree4-NumMemoryStateTypeArguments,Tree0-NumAllocaNodes,Tree0-NumStoreNodes,Tree0-NumLoadNodes,Tree0-NumMemoryStateTypeArguments,Tree3-NumAllocaNodes,Tree3-NumStoreNodes,Tree3-NumLoadNodes,Tree3-NumMemoryStateTypeArguments,Tree1-NumAllocaNodes,Tree1-NumStoreNodes,Tree1-NumLoadNodes,Tree1-NumMemoryStateTypeArguments,Tree2-NumAllocaNodes,Tree2-NumStoreNodes,Tree2-NumLoadNodes,Tree2-NumMemoryStateTypeArguments,Configuration,RegionAwareModRefSummarizerTime[ns],TotalTime[ns],#TotalMemoryStateArguments,#TotalMemoryStatesThroughLoad,#TotalMemoryStatesThroughStore,#TotalMemoryStatesIntoCallEntryMerge
2110,ghostscript-10.04.0+tiff_libtiff_tif_flush.c,1609900,646,35,0,5,6,3,0,15,20,194,574383,471294,10320,27320,42249,0,0,75,0,75,8,0,39139,1350,740,820,760,87119,21770,19209,73,0,0,0,0,0,57,0,1,0,29,0,0,0,0,0,29,0,1,0,3,0,0,0,0,0,3,0,1,0,13,0,0,0,0,0,13,0,1,0,203808,29,1,117199,1630,205638,719,719,719,719,646,646,646,678,678,677,677,677,677,676,676,676,5478262,528793,32220,472124,74039,270357,357295,1345544,372536,207727,337615,347696,49419,289637,271267,351906,624203,0,2,28,57,0,3,29,57,0,3,28,57,0,3,29,57,0,3,29,57,Mem2Reg,170907,7712365,57,29,3,13
2111,redist2017-526.blender+blender_source_blender_blenlib_intern_string_cursor_utf8.c,1558230,373,40,0,0,3,8,0,12,28,163,495294,356565,20540,38599,52340,0,0,107,0,107,12,0,35230,1110,710,880,940,91159,29879,24970,105,0,0,0,0,0,87,0,1,0,36,0,0,0,0,0,36,0,1,0,7,0,0,0,0,0,7,0,1,0,20,0,0,0,0,0,15,0,1,0,261577,36,1,50039,1580,145779,404,404,404,404,373,373,373,423,423,422,422,422,422,422,422,422,5386083,478844,32229,488284,73279,267967,364205,1348563,378245,147759,367436,432964,61979,196148,264456,369476,654831,0,7,35,88,0,7,36,88,0,7,35,88,0,7,36,88,0,7,36,88,Mem2Reg,184878,7599144,87,36,7,15
2112,redist2017-526.blender+blender_bin_source_blender_makesrna_intern_rna_context_gen.c,1483151,1254,549,2,66,38,30,0,137,412,18017,1672339,887299,139908,247377,318055,0,0,101,3419,116,2,2,69409,2340,1320,700,3060,90489,159428,89339,36,6,0,0,0,0,36,0,2,0,13,2,0,0,0,0,13,0,2,0,2,1,0,0,0,0,2,0,2,0,49,5,0,0,0,0,49,0,2,0,264837,13,0,10000,0,91609,1266,1266,1266,1266,1254,1254,1254,1412,1412,1412,1412,1412,1412,1412,1412,1412,9409372,878169,16240,402345,54469,537923,589452,3149741,678461,93599,596333,341525,63219,594743,478444,607472,1164005,2,2,13,40,2,2,13,36,2,2,13,40,2,2,13,36,2,2,13,40,Mem2Reg,416085,12056528,42,15,3,54
2113,gdb-15.2+bfd_elf.c,256281871,52388,5782,74,411,103,315,0,904,4878,2393653,184051286,100454402,16362286,10240292,46383189,17,17,9859,558076,15820,993,340,23211689,2245492,16020,92279,14740,53294372,48314865,40908728,7020,4509,0,13,117,0,5674,626,10,4,4732,2167,0,5,84,0,4585,48,8,1,906,400,0,1,13,0,808,58,8,2,1486,1226,0,1,41,0,1468,30,10,2,69431471,4732,90,33617007,118548,76101667,62565,62565,62565,62565,52556,52388,52388,55946,55946,55794,55794,55794,55786,55692,55691,55691,2559856341,126876071,11760023,222504084,35160580,170901610,116012938,686162650,126663405,76119367,123884369,211431943,32033489,128208165,214869220,131030489,211555542,74,897,4642,10234,74,906,4732,5727,74,906,4642,10248,74,906,4732,5727,74,906,4732,10248,Mem2Reg,168098185,3027693754,10313,6841,1222,2736
2114,redist2017-526.blender+blender_source_blender_bmesh_intern_bmesh_construct.c,8064889,2482,476,25,3,46,42,0,117,359,19922,4271327,3050182,286156,320016,478254,10,10,387,5845,1249,265,301,509924,59209,1620,9840,1980,837799,450005,347195,324,459,0,0,38,0,206,106,9,3,209,288,0,0,62,0,136,38,6,3,126,160,0,0,30,0,31,33,5,2,107,234,0,0,56,0,97,40,9,3,2538238,209,4,883192,7979,2485069,3414,3414,3414,3414,2527,2482,2482,2767,2767,2758,2758,2758,2757,2756,2756,2756,50257852,2847374,259477,5859327,1566431,3477927,1965625,13267394,2060544,2487759,2096753,4989557,796780,2180263,3259829,2137974,6095324,25,126,205,659,25,126,209,223,25,126,205,659,25,126,209,223,25,126,209,659,Mem2Reg,2217572,64418065,703,486,221,387
2115,redist2017-538.imagick+magick_stream.c,34698642,5959,559,4,32,50,28,0,115,444,30030,10974831,8242416,753711,499663,1166485,1,1,1451,4272,1538,138,22,2049284,9100,1930,4980,1160,4212197,834479,1580150,726,23,0,0,0,0,683,10,3,1,505,15,0,0,0,0,498,7,3,1,301,23,0,0,0,0,290,0,3,0,399,53,0,0,0,0,303,0,3,0,8533413,505,9,2973566,14390,8190587,7440,7440,7440,7440,6087,5959,5959,6713,6713,6700,6700,6700,6650,6650,6650,6650,189777296,12728079,968848,16163826,4847409,11660433,9297622,52448209,8419914,8194407,8695710,14979311,3361807,8082008,12899167,7628944,16608070,4,301,496,706,4,301,505,687,4,301,496,706,4,301,505,686,4,301,505,706,Mem2Reg,8693280,241084008,706,513,313,356
2116,redist2017-502.gcc+dwarf2out.c,229687851,62488,9154,174,726,232,607,0,1740,7414,4971419,235194762,127113791,21602768,15206219,56480110,101,101,11149,2095063,47000,3440,3107,32174555,10814235,31379,466834,43240,78455853,294789433,114383321,9408,6431,0,8798,11131,0,7560,3192,41,21,5396,1784,0,3317,4101,0,3420,688,40,4,828,561,0,462,436,0,312,364,27,21,3506,2470,0,6515,5969,0,3465,479,41,3,122417420,5396,209,16407639,381005,77699313,72726,72726,72726,72726,63498,62488,62488,70546,70546,70225,70225,70225,70193,69702,69701,69701,3741673378,162931721,15141020,280938336,44160574,215778676,148813988,1276066263,175482983,77767972,172674629,329174291,49393209,158186921,284924598,170116301,309499799,174,823,5187,33048,174,828,5435,8025,174,827,5187,33168,174,828,5396,8022,174,828,5396,33168,Mem2Reg,531158850,4280861028,33920,12622,1771,18419
2117,ghostscript-10.04.0+base_gxht_thresh.c,9589630,2838,180,7,7,11,12,0,38,142,2490,3299869,2637587,154398,132208,285407,7,7,412,76,445,80,51,317376,3420,990,6860,920,617183,121948,141968,266,55,0,0,0,0,201,55,3,2,213,20,0,0,0,0,189,20,1,1,61,15,0,0,0,0,46,15,1,1,57,4,0,0,0,0,57,4,2,1,1831547,213,10,21278742,19680,22920635,3762,3762,3762,3762,2885,2838,2838,2969,2969,2950,2950,2950,2950,2949,2945,2945,63385801,2840175,258797,5644900,975647,2386920,1602200,9795068,1762698,22926785,2394090,4527264,657622,2063674,2553678,1745928,4396245,7,61,203,256,7,61,215,216,7,61,203,256,7,61,213,216,7,61,213,256,Mem2Reg,1210665,77371676,256,209,61,61
2118,redist2017-507.cactuBSSN+ML_BSSN_Helper_cctk_Bindings_cctk_ThornBindings.c,293146,250,60,5,18,1,1,0,26,34,201,261667,153958,14560,37000,34450,0,0,2,0,12,19,19,13450,2930,1000,840,710,20049,3680,4760,1,5,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,0,6,0,62069,0,0,0,0,16900,306,306,306,306,250,250,250,254,254,254,254,254,254,254,254,254,1721448,198997,9790,119178,26570,80759,114528,496624,121728,18560,112529,62319,8870,108218,71889,105369,162188,5,10,0,1,5,10,0,1,5,10,0,1,5,10,0,1,5,10,0,1,Mem2Reg,47419,2176782,6,0,10,6
2119,ghostscript-10.04.0+leptonica_src_boxfunc1.c,40955819,8618,1512,196,104,47,45,0,393,1119,206127,25979016,16230957,2419760,1364053,4612102,19,19,1292,218165,8965,957,916,4077539,321106,6380,77219,27689,7001153,17777879,9931976,1529,6808,0,0,1283,0,1301,300,16,2,629,502,0,0,149,0,40,36,9,1,154,523,0,0,83,0,101,0,12,0,464,2403,0,0,460,0,460,29,15,2,19315140,629,29,1213109,55830,9064457,9610,9610,9610,9610,8680,8618,8618,9611,9611,9562,9562,9562,9558,9080,9079,9079,467923039,21175506,1679010,34151115,5393223,28231398,19221331,139951296,22652387,9075697,22504499,50182304,6528088,21734649,41404084,21615431,45752190,196,154,600,9174,196,154,629,1361,196,154,600,9174,196,154,629,1361,196,154,629,9174,Mem2Reg,39220941,554631048,9392,691,707,3323
2120,redist2017-502.gcc+ipa-pure-const.c,15262548,5586,944,15,54,79,69,0,218,726,58455,9256363,6958772,567443,549073,929518,12,12,890,11857,2715,359,313,1513271,98479,2740,16660,3290,2674696,1667709,1731008,719,235,0,62,1139,0,606,219,8,4,452,88,0,33,469,0,225,92,6,1,108,62,0,10,153,0,60,46,6,1,254,72,0,3,429,0,247,18,8,2,6367999,452,34,914915,174278,4778910,6366,6366,6366,6366,5660,5586,5586,6201,6201,6127,6127,6127,6126,6102,6079,6079,169056284,6937003,393185,10673796,2743745,9021996,5834577,42844281,11552955,4805110,11273178,15209519,2912763,8581202,15454685,11341477,17273012,13,93,418,1936,15,108,460,649,15,108,418,1992,15,108,452,649,15,108,452,1992,Mem2Reg,7707853,201591844,2042,815,285,751
2121,ghostscript-10.04.0+lcms2mt_src_cmspack.c,16896359,7349,869,15,6,15,129,0,166,703,78097,12539133,9128586,898839,899139,1177485,4,4,1228,15836,1358,271,79,3086432,456544,9700,5660,3330,5789137,1371873,2578728,573,67,0,0,0,0,326,25,3,1,620,77,0,0,0,0,584,5,3,1,384,56,0,0,0,0,355,10,3,1,117,22,0,0,0,0,56,0,3,0,8822070,620,4,963035,29568,6685366,9263,9263,9263,9263,7401,7349,7349,7765,7765,7759,7759,7759,7725,7718,7695,7695,247658731,14885574,1620230,22103774,5554861,17167606,12397006,59251341,12942338,6689016,12913699,18570318,3757803,11137251,18227343,12841230,19472867,12,375,616,368,15,384,620,377,15,384,616,393,15,384,620,377,15,384,620,393,Mem2Reg,13301404,284027957,393,661,411,78
2122,gdb-15.2+bfd_cpu-i386.c,538443,341,91,0,25,4,4,0,34,57,573,431065,255877,33329,54749,57840,0,0,19,0,19,4,0,21090,1330,990,570,820,26370,7190,5559,19,0,0,0,0,0,15,0,1,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,0,81309,4,0,4790,0,27379,358,358,358,358,343,341,341,359,359,359,359,359,359,359,359,359,2742556,313656,13590,132758,27400,139519,203697,767370,216768,29169,201598,115099,20740,145828,121478,204208,290937,0,0,4,15,0,0,4,15,0,0,4,15,0,0,4,15,0,0,4,15,Mem2Reg,63919,3571936,15,2,0,5
2123,redist2017-526.blender+blender_source_blender_nodes_shader_node_shader_tree.c,1978145,803,229,3,17,33,15,0,69,160,7480,890679,562613,48529,104119,125288,1,1,172,1589,303,21,19,61509,2560,960,2680,1180,170908,79919,74439,77,14,0,2,38,0,74,0,4,0,54,13,0,0,22,0,44,1,4,1,34,10,0,12,13,0,28,1,3,1,54,8,0,5,30,0,54,0,4,0,483194,54,1,637363,1370,817850,964,964,964,964,811,803,803,940,940,933,933,933,933,933,933,933,9178656,632722,57739,866019,124188,413865,444224,2461829,494224,819580,446075,719912,95719,425065,462864,481734,1084737,2,33,53,118,3,34,54,75,2,33,53,118,3,34,54,75,3,34,54,118,Mem2Reg,394155,12241538,128,79,63,97
2124,ghostscript-10.04.0+freetype_src_cff_cffgload.c,5465022,1408,117,17,0,9,4,0,31,86,1712,1580120,1208815,44849,81019,191608,1,1,243,722,2288,106,85,121789,6700,850,2880,1210,436004,139688,109959,128,1124,0,0,0,0,93,16,16,1,155,761,0,0,0,0,108,6,15,1,70,437,0,0,0,0,55,0,15,0,35,312,0,0,0,0,26,0,15,0,1582540,155,4,3332274,9880,4206708,2005,2005,2005,2005,1410,1408,1408,1475,1475,1466,1466,1466,1454,1438,1438,1438,29852838,1454192,140878,3267389,723430,1201745,733281,6730486,840660,4216928,1100676,4177278,550234,1457892,1894816,794990,2982293,17,70,151,1202,17,70,155,106,17,70,151,1202,17,70,155,106,17,70,155,1202,Mem2Reg,819080,38300153,1217,869,492,338
2125,redist2017-507.cactuBSSN+ADMBase_InitSymBound.c,4867929,2364,431,5,124,9,4,0,143,288,12624,2273122,1750638,49599,153228,227677,0,0,313,933,1378,330,329,137818,3090,1360,700,1570,391745,181538,120889,153,390,0,181,84,0,145,181,36,30,212,2,0,201,9,0,0,201,1,1,108,48,0,60,0,0,0,60,1,1,239,588,0,0,119,0,239,0,6,0,1683458,212,0,209007,0,875189,3217,3217,3217,3217,2366,2364,2364,2850,2850,2850,2850,2850,2850,2850,2850,2850,28694810,2050374,141009,3300859,442005,1194805,1410262,7558985,1574020,878209,1447362,2838894,311226,1489771,1655569,1558621,4255827,5,108,212,733,5,108,281,151,5,108,212,733,5,108,212,151,5,108,212,733,Mem2Reg,838710,37818566,800,212,108,946
2126,redist2017-526.blender+blender_source_blender_blenkernel_intern_context.c,7762353,2917,913,19,54,30,102,0,206,707,80091,5124106,3151421,391365,678521,687911,4,4,519,11044,1203,95,73,835590,159037,3350,9580,5170,1390063,859879,1061267,405,382,0,1,96,0,337,19,9,2,148,154,0,1,49,0,110,7,8,1,41,10,0,0,1,0,36,8,2,2,141,172,0,0,65,0,141,3,9,1,3112911,148,4,492205,5400,2625978,3374,3374,3374,3374,2931,2917,2917,3399,3399,3389,3389,3389,3389,3384,3384,3384,95768644,6080334,159018,6329131,1498291,5144886,5193236,21889467,7577235,2629848,5637290,6648697,1386723,4312626,8680111,5853617,8011740,19,41,144,785,19,41,148,341,19,41,144,785,19,41,148,341,19,41,148,785,Mem2Reg,4323936,111542737,816,314,47,378
2127,ghostscript-10.04.0+obj_jdmarker.c,37141338,7154,301,3,2,11,22,0,39,262,4864,12697802,10277253,859690,288657,995788,1,1,1647,3122,1894,86,24,2196673,3830,1210,3770,1180,4073199,776251,1163025,988,130,0,0,0,0,861,14,3,1,781,113,0,0,0,0,763,0,3,0,290,58,0,0,0,0,286,1,3,1,170,30,0,0,0,0,170,2,3,1,8211408,781,4,6416058,6820,12361826,9428,9428,9428,9428,7175,7154,7154,7537,7537,7529,7529,7529,7529,7529,7529,7529,239471341,16641953,1599980,27091223,5855387,17483063,11288269,51926754,12117329,12365126,13188786,18282073,3764773,9950517,16452126,10170913,20370707,3,290,777,989,3,290,781,861,3,290,777,989,3,290,781,861,3,290,781,989,Mem2Reg,8219138,296983386,991,876,344,200
2128,redist2017-526.blender+blender_source_blender_imbuf_intern_thumbs.c,3560625,1040,272,24,17,32,10,0,84,188,6737,1456952,959138,64709,130468,230787,0,0,146,2533,1117,63,98,98049,9199,1030,900,1360,179688,181098,108949,129,686,0,0,0,0,100,0,11,0,19,106,0,0,0,0,10,0,11,0,12,45,0,0,0,0,2,0,11,0,85,532,0,0,0,0,80,0,11,0,871309,19,0,34790,0,312566,1261,1261,1261,1261,1040,1040,1040,1225,1225,1225,1225,1225,1224,1224,1224,1224,14808265,962048,67279,1411162,202797,691921,702932,4388965,768141,314206,735881,1644159,200867,646302,977787,736931,2140344,24,12,19,755,24,12,19,115,24,12,19,755,24,12,19,115,24,12,19,755,Mem2Reg,580273,20509234,786,116,47,612
2129,redist2017-526.blender+blender_bin_source_blender_makesrna_intern_rna_render_gen.c,15963801,15905,4777,43,547,57,207,0,855,3922,723259,26297661,16136668,3064322,2858954,3442967,0,0,882,207232,1498,75,64,2224732,945259,9580,720,17979,5729399,9902666,8204908,316,123,0,0,28,0,294,0,10,0,378,128,0,0,12,0,370,0,7,0,66,60,0,0,20,0,53,0,7,0,179,269,0,0,24,0,179,0,10,0,5751558,378,5,428114,2840,3176690,16586,16586,16586,16586,15917,15905,15905,16677,16677,16672,16672,16672,16672,16660,16660,16660,284382999,19950280,569273,10498369,2204012,16656512,16005340,89813359,19763704,3179990,18917214,11986080,2243262,16105958,17262645,15819822,20143588,43,66,373,400,43,66,378,294,43,66,373,400,43,66,378,294,43,66,378,400,Mem2Reg,27035243,320490388,445,510,133,472
2130,ghostscript-10.04.0+freetype_src_pfr_pfrdrivr.c,612323,255,73,0,7,9,4,0,21,52,608,320036,191027,17520,39920,46210,0,0,49,0,49,0,0,24709,900,960,630,800,45150,12279,10640,26,0,0,0,0,0,26,0,1,0,20,0,0,0,0,0,20,0,1,0,8,0,0,0,0,0,8,0,1,0,6,0,0,0,0,0,6,0,1,0,122029,20,0,91679,0,136379,308,308,308,308,255,255,255,275,275,275,275,275,275,275,275,275,2655068,251977,16360,230227,35889,128139,154278,736711,166838,137958,147128,157808,20900,124158,120928,149299,293227,0,8,20,26,0,8,20,26,0,8,20,26,0,8,20,26,0,8,20,26,Mem2Reg,96068,3560618,26,20,8,6
2131,redist2017-502.gcc+fibheap.c,2340891,838,193,2,1,5,24,0,33,160,2133,972348,606433,68809,126918,117308,1,1,229,432,260,21,13,74099,5180,910,959,950,203618,58209,59819,114,16,0,0,3,0,98,0,2,0,84,10,0,0,3,0,77,0,2,0,52,6,0,0,0,0,48,2,2,1,34,7,0,0,4,0,34,1,2,1,551113,84,1,141487,1840,358255,1062,1062,1062,1062,848,838,838,953,953,952,952,952,951,951,951,951,9671828,679552,74329,958948,178868,488923,525084,2718605,543163,360285,518494,773060,124238,452134,497944,519123,1169655,2,52,83,115,2,52,84,98,2,52,83,115,2,52,84,98,2,52,84,115,Mem2Reg,403744,13182374,117,90,54,45
2132,ghostscript-10.04.0+devices_gdevatx.c,2570708,1255,237,1,18,16,9,0,45,192,2259,1739898,1066176,101639,125808,388045,0,0,103,52,154,20,12,76809,2240,920,750,830,128878,32770,33330,83,33,0,0,0,0,64,0,2,0,39,25,0,0,0,0,29,0,2,0,8,2,0,0,0,0,8,0,2,0,27,17,0,0,0,0,27,0,2,0,389345,39,0,84229,0,242947,1363,1363,1363,1363,1259,1255,1255,1327,1327,1327,1327,1327,1327,1321,1321,1321,11278509,853660,53350,1036028,121599,626982,661021,3299399,620272,245117,582733,784290,96078,751501,604762,608492,1384593,1,8,39,96,1,8,39,66,1,8,39,96,1,8,39,66,1,8,39,96,Mem2Reg,276527,15233810,97,54,10,44
2133,redist2017-526.blender+blender_source_blender_blenloader_intern_undofile.c,931858,268,59,0,3,4,4,0,12,47,331,342155,197777,25750,43759,47509,0,0,59,80,103,15,12,23810,1110,740,850,960,62269,19970,18779,43,0,0,11,19,0,37,11,3,1,27,0,0,5,15,0,18,5,2,1,13,0,0,3,8,0,10,3,2,1,8,0,0,0,7,0,8,0,2,0,188858,27,1,37010,1600,99829,337,337,337,337,273,268,268,292,292,291,291,291,290,290,290,290,3332059,285826,28440,296406,51970,174248,190238,927178,202168,101559,182218,256717,43139,147958,163388,195578,374706,0,13,26,64,0,13,27,37,0,13,26,64,0,13,27,37,0,13,27,64,Mem2Reg,128488,4638623,67,38,21,15
2134,redist2017-502.gcc+i386.c,370156777,108098,11665,118,1486,632,401,0,2638,9027,13861572,319004132,187813280,26301899,21723537,67775429,74,72,11745,1902721,57331,6506,5343,42060241,4817679,79959,394845,55980,92453948,166034263,113507014,12587,4061,0,11337,23824,0,7821,2936,78,17,6391,1734,0,2566,5851,0,3055,1402,61,7,902,395,0,680,817,0,294,385,61,7,4529,1399,0,5281,12838,0,4483,194,61,6,167477565,6391,134,19857135,341296,96222301,120874,120874,120874,120874,108764,108098,108098,117826,117826,117569,117569,117569,117429,117360,117327,117327,5056862399,238834558,18668535,369393657,54332707,341048533,229560275,1471715377,258617650,96271440,256488407,456888030,60078545,224656738,453733411,255391142,471482468,113,890,6195,46121,118,902,6393,9508,116,900,6257,46195,118,902,6391,9506,117,902,6391,46195,Mem2Reg,419403929,5898501644,47043,13206,2186,24001
2135,redist2017-526.blender+blender_source_blender_bmesh_operators_bmo_removedoubles.c,9294464,2254,618,35,13,66,32,0,147,471,42462,5029278,3077592,511793,542374,704631,1,1,475,15358,2144,155,523,642682,61459,1820,3560,2420,902719,903019,741600,318,967,0,0,143,0,265,14,11,1,155,340,0,0,58,0,114,3,11,1,64,433,0,0,4,0,12,1,10,1,191,628,0,0,104,0,191,0,11,0,3085442,155,0,618133,0,2384790,2952,2952,2952,2952,2314,2254,2254,2699,2699,2699,2699,2699,2699,2671,2671,2671,63376688,2782716,235967,5815867,1535101,3451156,2006505,18257472,2923403,2387400,2552969,7327998,1300364,3442287,5315504,2836704,8243827,35,64,155,1314,35,64,155,288,35,64,155,1314,35,64,155,288,35,64,155,1314,Mem2Reg,3259279,80914979,1375,512,449,923
2136,redist2017-507.cactuBSSN+Cactus_util_RegisterKeyedFunction.c,321546,64,20,0,2,0,3,1,7,13,38,128268,68309,7630,20009,15580,0,0,6,6,6,9,8,10120,1310,750,650,850,17390,6410,4379,16,0,6,1,0,0,7,1,1,1,2,0,0,1,0,0,1,1,1,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,53210,2,0,4820,0,17939,74,74,74,74,66,64,64,70,70,70,70,70,70,70,70,70,1102176,147428,8070,80069,11299,52240,75839,313836,84179,19389,69100,57019,8370,45809,36760,68209,112208,0,2,2,14,0,2,2,14,0,2,2,14,0,2,2,14,0,2,2,14,Mem2Reg,41859,1535930,14,2,2,0
2137,ghostscript-10.04.0+base_scfdtab.c,1167655,2721,11,0,4,0,1,0,6,5,11,1830438,1781338,4180,15040,12060,0,0,0,0,0,1,0,74389,1110,930,660,800,1750,1740,1160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10290,0,0,0,0,1790,2721,2721,2721,2721,2721,2721,2721,2722,2722,2722,2722,2722,2722,2722,2722,2722,8045680,669562,1160,133098,4820,583953,498304,2572068,497824,4260,468264,86089,2070,999717,476494,479264,1043967,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,Mem2Reg,82539,10257302,0,0,0,0
2138,redist2017-557.xz+common_tuklib_mbstr_fw.c,189347,28,8,1,0,1,1,0,4,4,15,71429,36360,2720,9689,10050,0,0,2,0,4,7,7,7910,2100,720,700,850,12420,5010,2930,7,7,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,41469,2,0,7190,0,16350,32,32,32,32,28,28,28,32,32,32,32,32,32,30,30,30,641022,91519,3350,48029,10950,22940,38549,194308,38889,18110,31150,29869,5340,42900,18530,31480,70129,1,1,2,7,1,1,2,7,1,1,2,7,1,1,2,7,1,1,2,7,Mem2Reg,32640,900498,8,2,1,2
